route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,10,t2BC-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t2C8-b7E4-slA,"Loop via Stewart",1,2020,42443_shp,0,0
10,10,t2D4-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t2E0-b7E4-slA,"Loop via Stewart",1,2020,42443_shp,0,0
10,10,t2EC-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t320-b7E4-slA,"Loop via Stewart",1,2020,42443_shp,0,0
10,10,t32C-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t338-b7E4-slA,"Last Loop",1,2020,42443_shp,0,0
10,10,t344-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t350-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t384-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t38A-b7EA-slA,"Loop via Stewart",1,2026,42443_shp,0,0
10,10,t390-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t39C-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t3A2-b7EA-slA,"Loop via Stewart",1,2026,42443_shp,0,0
10,10,t3A8-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t3AE-b7E2-slA,"Loop via Stewart",1,2018,42443_shp,0,0
10,10,t3B4-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t3BA-b7EA-slA,"Loop via Stewart",1,2026,42443_shp,0,0
10,10,t3E8-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t3EE-b7E2-slA,"Loop via Stewart",1,2018,42443_shp,0,0
10,10,t3F4-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t3FA-b7EA-slA,"Loop via Stewart",1,2026,42443_shp,0,0
10,10,t400-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t406-b7E2-slA,"Loop via Stewart",1,2018,42443_shp,0,0
10,10,t40C-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t412-b7EA-slA,"Loop via Stewart",1,2026,42443_shp,0,0
10,10,t418-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t41E-b7E2-slA,"Loop via Stewart",1,2018,42443_shp,0,0
10,10,t44C-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t452-b7EA-slA,"Loop via Stewart",1,2026,42443_shp,0,0
10,10,t458-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t45E-b7E2-slA,"Loop via Stewart",1,2018,42443_shp,0,0
10,10,t464-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t46A-b7EA-slA,"Last Loop",1,2026,42443_shp,0,0
10,10,t470-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t476-b7E2-slA,"Last Loop",1,2018,42443_shp,0,0
10,10,t47C-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t4B0-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t4BC-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t4C8-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t4D4-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t4E0-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t514-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t520-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t52C-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t538-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t544-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t578-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t584-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t590-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t59C-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t5A8-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t5DC-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t5E8-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t5F4-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t600-b7D7-slA,"Loop via Stewart",1,2007,42443_shp,0,0
10,10,t60C-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t640-b7D7-slA,"Last Loop",1,2007,42443_shp,0,0
10,10,t64C-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t664-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t6A8-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t6C4-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t708-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t720-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t738-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t778-b7DF-slA,"Loop via Stewart",1,2015,42443_shp,0,0
10,10,t7E4-b7D3-slA,"Loop via Stewart",1,2003,42443_shp,0,0
10,10,t7FC-b7D3-slA,"Loop via Stewart",1,2003,42443_shp,0,0
10,10,t83C-b7D3-slA,"Loop via Stewart",1,2003,42443_shp,0,0
10,10,t854-b7D3-slA,"Last Loop",1,2003,42443_shp,0,0
10,11,t2BC-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t2C8-b7E4-slB,"Loop via Stewart",1,2020,42443_shp,0,0
10,11,t2D4-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t2E0-b7E4-slB,"Loop via Stewart",1,2020,42443_shp,0,0
10,11,t2EC-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t320-b7E4-slB,"Loop via Stewart",1,2020,42443_shp,0,0
10,11,t32C-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t338-b7E4-slB,"Last Loop",1,2020,42443_shp,0,0
10,11,t344-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t350-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t384-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t38A-b7EA-slB,"Loop via Stewart",1,2026,42443_shp,0,0
10,11,t390-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t39C-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t3A2-b7EA-slB,"Loop via Stewart",1,2026,42443_shp,0,0
10,11,t3A8-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t3AE-b7E2-slB,"Loop via Stewart",1,2018,42443_shp,0,0
10,11,t3B4-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t3BA-b7EA-slB,"Loop via Stewart",1,2026,42443_shp,0,0
10,11,t3E8-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t3EE-b7E2-slB,"Loop via Stewart",1,2018,42443_shp,0,0
10,11,t3F4-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t3FA-b7EA-slB,"Loop via Stewart",1,2026,42443_shp,0,0
10,11,t400-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t406-b7E2-slB,"Loop via Stewart",1,2018,42443_shp,0,0
10,11,t40C-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t412-b7EA-slB,"Loop via Stewart",1,2026,42443_shp,0,0
10,11,t418-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t41E-b7E2-slB,"Loop via Stewart",1,2018,42443_shp,0,0
10,11,t44C-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t452-b7EA-slB,"Loop via Stewart",1,2026,42443_shp,0,0
10,11,t458-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t45E-b7E2-slB,"Loop via Stewart",1,2018,42443_shp,0,0
10,11,t464-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t46A-b7EA-slB,"Last Loop",1,2026,42443_shp,0,0
10,11,t470-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t476-b7E2-slB,"Last Loop",1,2018,42443_shp,0,0
10,11,t47C-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t4B0-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t4BC-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t4C8-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t4D4-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t4E0-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t514-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t520-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t52C-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t538-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t544-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t578-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t584-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t590-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t59C-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t5A8-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t5DC-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t5E8-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t5F4-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t600-b7D7-slB,"Loop via Stewart",1,2007,42443_shp,0,0
10,11,t60C-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t640-b7D7-slB,"Last Loop",1,2007,42443_shp,0,0
10,11,t64C-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t664-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t6A8-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t6C4-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t708-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t720-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t738-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t778-b7DF-slB,"Loop via Stewart",1,2015,42443_shp,0,0
10,11,t7E4-b7D3-slB,"Loop via Stewart",1,2003,42443_shp,0,0
10,11,t7FC-b7D3-slB,"Loop via Stewart",1,2003,42443_shp,0,0
10,11,t83C-b7D3-slB,"Loop via Stewart",1,2003,42443_shp,0,0
10,11,t854-b7D3-slB,"Last Loop",1,2003,42443_shp,0,0
10,12,t2BC-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t2C8-b7E4-slC,"Loop via Stewart",1,2020,42443_shp,0,0
10,12,t2D4-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t2E0-b7E4-slC,"Loop via Stewart",1,2020,42443_shp,0,0
10,12,t2EC-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t320-b7E4-slC,"Loop via Stewart",1,2020,42443_shp,0,0
10,12,t32C-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t338-b7E4-slC,"Last Loop",1,2020,42443_shp,0,0
10,12,t344-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t350-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t384-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t38A-b7EA-slC,"Loop via Stewart",1,2026,42443_shp,0,0
10,12,t390-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t39C-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t3A2-b7EA-slC,"Loop via Stewart",1,2026,42443_shp,0,0
10,12,t3A8-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t3AE-b7E2-slC,"Loop via Stewart",1,2018,42443_shp,0,0
10,12,t3B4-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t3BA-b7EA-slC,"Loop via Stewart",1,2026,42443_shp,0,0
10,12,t3E8-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t3EE-b7E2-slC,"Loop via Stewart",1,2018,42443_shp,0,0
10,12,t3F4-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t3FA-b7EA-slC,"Loop via Stewart",1,2026,42443_shp,0,0
10,12,t400-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t406-b7E2-slC,"Loop via Stewart",1,2018,42443_shp,0,0
10,12,t40C-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t412-b7EA-slC,"Loop via Stewart",1,2026,42443_shp,0,0
10,12,t418-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t41E-b7E2-slC,"Loop via Stewart",1,2018,42443_shp,0,0
10,12,t44C-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t452-b7EA-slC,"Loop via Stewart",1,2026,42443_shp,0,0
10,12,t458-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t45E-b7E2-slC,"Loop via Stewart",1,2018,42443_shp,0,0
10,12,t464-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t46A-b7EA-slC,"Last Loop",1,2026,42443_shp,0,0
10,12,t470-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t476-b7E2-slC,"Last Loop",1,2018,42443_shp,0,0
10,12,t47C-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t4B0-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t4BC-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t4C8-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t4D4-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t4E0-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t514-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t520-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t52C-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t538-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t544-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t578-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t584-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t590-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t59C-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t5A8-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t5DC-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t5E8-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t5F4-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t600-b7D7-slC,"Loop via Stewart",1,2007,42443_shp,0,0
10,12,t60C-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t640-b7D7-slC,"Last Loop",1,2007,42443_shp,0,0
10,12,t64C-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t664-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t6A8-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t6C4-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t708-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t720-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t738-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t778-b7DF-slC,"Loop via Stewart",1,2015,42443_shp,0,0
10,12,t7E4-b7D3-slC,"Loop via Stewart",1,2003,42443_shp,0,0
10,12,t7FC-b7D3-slC,"Loop via Stewart",1,2003,42443_shp,0,0
10,12,t83C-b7D3-slC,"Loop via Stewart",1,2003,42443_shp,0,0
10,12,t854-b7D3-slC,"Last Loop",1,2003,42443_shp,0,0
10,13,t2BC-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t2C8-b7E4-slD,"Loop via Stewart",1,2020,42443_shp,0,0
10,13,t2D4-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t2E0-b7E4-slD,"Loop via Stewart",1,2020,42443_shp,0,0
10,13,t2EC-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t320-b7E4-slD,"Loop via Stewart",1,2020,42443_shp,0,0
10,13,t32C-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t338-b7E4-slD,"Last Loop",1,2020,42443_shp,0,0
10,13,t344-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t350-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t384-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t38A-b7EA-slD,"Loop via Stewart",1,2026,42443_shp,0,0
10,13,t390-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t39C-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t3A2-b7EA-slD,"Loop via Stewart",1,2026,42443_shp,0,0
10,13,t3A8-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t3AE-b7E2-slD,"Loop via Stewart",1,2018,42443_shp,0,0
10,13,t3B4-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t3BA-b7EA-slD,"Loop via Stewart",1,2026,42443_shp,0,0
10,13,t3E8-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t3EE-b7E2-slD,"Loop via Stewart",1,2018,42443_shp,0,0
10,13,t3F4-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t3FA-b7EA-slD,"Loop via Stewart",1,2026,42443_shp,0,0
10,13,t400-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t406-b7E2-slD,"Loop via Stewart",1,2018,42443_shp,0,0
10,13,t40C-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t412-b7EA-slD,"Loop via Stewart",1,2026,42443_shp,0,0
10,13,t418-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t41E-b7E2-slD,"Loop via Stewart",1,2018,42443_shp,0,0
10,13,t44C-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t452-b7EA-slD,"Loop via Stewart",1,2026,42443_shp,0,0
10,13,t458-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t45E-b7E2-slD,"Loop via Stewart",1,2018,42443_shp,0,0
10,13,t464-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t46A-b7EA-slD,"Last Loop",1,2026,42443_shp,0,0
10,13,t470-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t476-b7E2-slD,"Last Loop",1,2018,42443_shp,0,0
10,13,t47C-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t4B0-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t4BC-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t4C8-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t4D4-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t4E0-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t514-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t520-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t52C-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t538-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t544-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t578-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t584-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t590-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t59C-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t5A8-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t5DC-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t5E8-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t5F4-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t600-b7D7-slD,"Loop via Stewart",1,2007,42443_shp,0,0
10,13,t60C-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t640-b7D7-slD,"Last Loop",1,2007,42443_shp,0,0
10,13,t64C-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t664-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t6A8-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t6C4-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t708-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t720-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t738-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t778-b7DF-slD,"Loop via Stewart",1,2015,42443_shp,0,0
10,13,t7E4-b7D3-slD,"Loop via Stewart",1,2003,42443_shp,0,0
10,13,t7FC-b7D3-slD,"Loop via Stewart",1,2003,42443_shp,0,0
10,13,t83C-b7D3-slD,"Loop via Stewart",1,2003,42443_shp,0,0
10,13,t854-b7D3-slD,"Last Loop",1,2003,42443_shp,0,0
10,14,t2BC-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t2C8-b7E4-slE,"Loop via Stewart",1,2020,42443_shp,0,0
10,14,t2D4-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t2E0-b7E4-slE,"Loop via Stewart",1,2020,42443_shp,0,0
10,14,t2EC-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t320-b7E4-slE,"Loop via Stewart",1,2020,42443_shp,0,0
10,14,t32C-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t338-b7E4-slE,"Last Loop",1,2020,42443_shp,0,0
10,14,t344-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t350-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t384-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t38A-b7EA-slE,"Loop via Stewart",1,2026,42443_shp,0,0
10,14,t390-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t39C-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t3A2-b7EA-slE,"Loop via Stewart",1,2026,42443_shp,0,0
10,14,t3A8-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t3AE-b7E2-slE,"Loop via Stewart",1,2018,42443_shp,0,0
10,14,t3B4-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t3BA-b7EA-slE,"Loop via Stewart",1,2026,42443_shp,0,0
10,14,t3E8-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t3EE-b7E2-slE,"Loop via Stewart",1,2018,42443_shp,0,0
10,14,t3F4-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t3FA-b7EA-slE,"Loop via Stewart",1,2026,42443_shp,0,0
10,14,t400-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t406-b7E2-slE,"Loop via Stewart",1,2018,42443_shp,0,0
10,14,t40C-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t412-b7EA-slE,"Loop via Stewart",1,2026,42443_shp,0,0
10,14,t418-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t41E-b7E2-slE,"Loop via Stewart",1,2018,42443_shp,0,0
10,14,t44C-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t452-b7EA-slE,"Loop via Stewart",1,2026,42443_shp,0,0
10,14,t458-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t45E-b7E2-slE,"Loop via Stewart",1,2018,42443_shp,0,0
10,14,t464-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t46A-b7EA-slE,"Last Loop",1,2026,42443_shp,0,0
10,14,t470-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t476-b7E2-slE,"Last Loop",1,2018,42443_shp,0,0
10,14,t47C-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t4B0-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t4BC-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t4C8-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t4D4-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t4E0-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t514-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t520-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t52C-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t538-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t544-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t578-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t584-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t590-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t59C-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t5A8-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t5DC-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t5E8-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t5F4-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
10,14,t600-b7D7-slE,"Loop via Stewart",1,2007,42443_shp,0,0
10,14,t60C-b7DF-slE,"Loop via Stewart",1,2015,42443_shp,0,0
